participant,slider.response,scale,label,item_type,item_no,correct_option,AC_correct,AC_no_correct,AC_outcome,literacy,ageResp.text,genderResp1.response,edu_slider.response,total_duration
95,0.878666667,trunc,blank,﻿E,40,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.585333333,extend,blank,﻿E,36,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.457333333,extend,label,﻿E,34,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.884,trunc,blank,﻿E,35,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0,trunc,label,﻿AC,49,0,TRUE,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.866222222,trunc,label,﻿E,14,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.928444444,trunc,blank,﻿E,23,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.594222222,extend,blank,﻿E,44,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.873333333,trunc,blank,﻿E,7,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.549777778,extend,label,﻿E,46,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.599555556,extend,label,﻿E,22,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.985333333,trunc,label,﻿E,30,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.437777778,extend,label,﻿E,5,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.501777778,extend,label,﻿E,10,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.5,extend,label,﻿AC,52,0.5,TRUE,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
95,0.510666667,extend,label,﻿E,17,NA,NA,6,PASS,20,33,Man,Graduate degree (MA/MSc/MPhil/other),634.763
96,1,extend,blank,﻿AC,54,1,TRUE,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.713541667,extend,label,﻿E,25,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.9921875,trunc,label,﻿E,45,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,1,trunc,label,﻿E,18,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.778645833,extend,blank,﻿E,12,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.643229167,extend,label,﻿E,17,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.731770833,extend,label,﻿E,34,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,1,trunc,blank,﻿E,47,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.997395833,trunc,blank,﻿E,43,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.971354167,trunc,blank,﻿E,40,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.986979167,trunc,label,﻿E,21,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.994791667,trunc,label,﻿E,38,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.6171875,extend,blank,﻿E,48,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.6640625,extend,blank,﻿E,3,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.997395833,trunc,blank,﻿E,31,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.997395833,trunc,label,﻿E,42,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.997395833,trunc,label,﻿E,26,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.666666667,extend,blank,﻿E,36,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,1,trunc,label,﻿AC,53,1,TRUE,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.994791667,trunc,label,﻿E,14,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.674479167,extend,blank,﻿E,15,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.700520833,extend,blank,﻿E,8,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.75,extend,blank,﻿E,32,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.580729167,extend,label,﻿E,22,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.9921875,trunc,blank,﻿E,7,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.580729167,extend,label,﻿E,10,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.997395833,trunc,label,﻿E,6,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.994791667,trunc,blank,﻿E,19,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.559895833,extend,blank,﻿E,20,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.994791667,trunc,blank,﻿E,4,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.6171875,extend,label,﻿E,29,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.986979167,trunc,label,﻿E,9,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,1,trunc,blank,﻿AC,51,0.5,FALSE,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0,trunc,label,﻿AC,49,0,TRUE,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.9921875,trunc,label,﻿E,30,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.486979167,extend,label,﻿E,1,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.9921875,trunc,blank,﻿E,23,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.4921875,extend,label,﻿E,37,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.5234375,extend,blank,﻿E,27,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.5,extend,label,﻿AC,52,0.5,TRUE,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.989583333,trunc,blank,﻿E,11,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.6328125,extend,label,﻿E,46,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.9921875,trunc,label,﻿E,33,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.502604167,extend,label,﻿E,5,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.486979167,extend,label,﻿E,13,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.627604167,extend,blank,﻿E,39,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.9921875,trunc,blank,﻿E,16,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0,extend,blank,﻿AC,50,0,TRUE,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.494791667,extend,label,﻿E,41,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.5703125,extend,blank,﻿E,44,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.994791667,trunc,blank,﻿E,35,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.9609375,trunc,label,﻿E,2,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.661458333,extend,blank,﻿E,24,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
96,0.9921875,trunc,blank,﻿E,28,NA,NA,5,PASS,18,46,Woman,Undergraduate degree (BA/BSc/other),543.8732
97,0.802504972,extend,blank,﻿E,36,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.997657045,trunc,blank,﻿E,43,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.784154847,extend,label,﻿E,25,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,1,trunc,label,﻿E,21,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.998644765,trunc,label,﻿E,18,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.997422625,trunc,label,﻿E,38,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.99314416,trunc,blank,﻿E,23,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.99681133,trunc,label,﻿E,30,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.820643819,extend,blank,﻿E,15,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.998754612,trunc,label,﻿E,9,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.5,extend,label,﻿AC,52,0.5,TRUE,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,1,extend,blank,﻿AC,54,1,TRUE,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.761051557,extend,blank,﻿E,39,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,1,trunc,label,﻿E,45,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.809569879,extend,label,﻿E,41,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.990147492,trunc,label,﻿E,2,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.866542197,extend,label,﻿E,29,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.807259039,extend,blank,﻿E,27,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,1,trunc,label,﻿E,33,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.5,trunc,blank,﻿AC,51,0.5,TRUE,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.729218226,extend,blank,﻿E,24,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.999174614,trunc,label,﻿E,6,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.791911594,extend,label,﻿E,17,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.994067715,trunc,label,﻿E,42,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.817090402,extend,blank,﻿E,20,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.991633053,trunc,blank,﻿E,35,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.796678734,extend,blank,﻿E,32,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,1,trunc,label,﻿AC,53,1,TRUE,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.718219421,extend,label,﻿E,46,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.5,extend,blank,﻿AC,50,0,FALSE,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,1,trunc,label,﻿E,26,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0,trunc,label,﻿AC,49,0,TRUE,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.988536756,trunc,blank,﻿E,40,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.897206734,extend,label,﻿E,13,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.809647418,extend,blank,﻿E,3,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.843260988,extend,blank,﻿E,12,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.803922612,extend,blank,﻿E,44,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.991734485,trunc,blank,﻿E,16,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.936741212,trunc,blank,﻿E,4,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,1,trunc,blank,﻿E,31,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.862742791,extend,label,﻿E,5,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.841351818,extend,label,﻿E,1,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.990172136,trunc,blank,﻿E,19,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.986505266,trunc,blank,﻿E,28,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.897516139,extend,label,﻿E,22,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.987968438,trunc,blank,﻿E,11,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.846022185,extend,label,﻿E,34,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.724722321,extend,label,﻿E,37,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.725333316,extend,label,﻿E,10,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.998372778,trunc,label,﻿E,14,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.755384904,extend,blank,﻿E,48,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.995792655,trunc,blank,﻿E,7,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.993347775,trunc,blank,﻿E,47,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
97,0.815222105,extend,blank,﻿E,8,NA,NA,5,PASS,13,41,Woman,Undergraduate degree (BA/BSc/other),655.9135
98,0.542539131,extend,label,﻿E,17,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.821701643,trunc,label,﻿E,18,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.438850197,extend,label,﻿E,34,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.658192172,trunc,blank,﻿E,35,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.325855807,extend,blank,﻿E,8,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.5,trunc,label,﻿AC,49,0,FALSE,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.747258225,trunc,label,﻿E,9,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.80840815,trunc,blank,﻿E,23,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.304586241,extend,blank,﻿E,12,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.293951519,extend,blank,﻿E,20,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.821701643,trunc,label,﻿E,42,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.820372257,trunc,blank,﻿E,43,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.331173228,extend,blank,﻿E,3,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.353772058,extend,blank,﻿E,15,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.982552343,trunc,label,﻿E,26,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.8057495,trunc,blank,﻿E,11,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.5,extend,blank,﻿AC,54,1,FALSE,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.957294863,trunc,label,﻿E,38,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.864240652,trunc,label,﻿E,6,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.356430708,extend,blank,﻿E,44,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,1,trunc,blank,﻿AC,51,0.5,FALSE,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.598371633,extend,blank,﻿E,39,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.833665751,trunc,blank,﻿E,4,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.425556704,extend,label,﻿E,29,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.987869765,trunc,blank,﻿E,31,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.416251246,extend,blank,﻿E,32,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.953306828,trunc,blank,﻿E,19,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.296610169,extend,label,﻿E,22,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.297939555,extend,label,﻿E,46,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.538551095,extend,blank,﻿E,48,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.905450397,trunc,blank,﻿E,40,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.783150548,trunc,label,﻿E,2,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.962612164,trunc,label,﻿E,30,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.962612164,trunc,blank,﻿E,7,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.63027592,extend,label,﻿E,13,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.909438433,trunc,blank,﻿E,47,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.468095713,extend,label,﻿E,1,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.438850197,extend,label,﻿E,25,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.850947159,trunc,label,﻿E,33,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.828348329,trunc,label,﻿E,21,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.821701643,trunc,label,﻿E,45,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.914755733,trunc,label,﻿E,14,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.347125372,extend,blank,﻿E,36,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.434862162,extend,label,﻿E,41,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0,extend,blank,﻿AC,50,0,TRUE,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.5,extend,label,﻿AC,52,0.5,TRUE,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.543868395,extend,blank,﻿E,24,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.671485543,extend,blank,﻿E,27,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.668826893,extend,label,﻿E,37,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.062645438,extend,label,﻿E,10,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.775174477,trunc,blank,﻿E,16,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.070621509,extend,label,﻿E,5,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,1,trunc,label,﻿AC,53,1,TRUE,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
98,0.555832502,trunc,blank,﻿E,28,NA,NA,3,FAIL,24,23,Man,Graduate degree (MA/MSc/MPhil/other),686.2391
99,0.62037037,extend,blank,﻿E,27,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,1,trunc,label,﻿AC,53,1,TRUE,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.75,extend,blank,﻿E,3,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.951851852,trunc,blank,﻿E,16,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.5,extend,label,﻿AC,52,0.5,TRUE,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.942592593,trunc,label,﻿E,21,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.985185185,trunc,blank,﻿E,31,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.490740741,extend,label,﻿E,34,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.490740741,extend,label,﻿E,37,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.490740741,extend,label,﻿E,17,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.996296296,trunc,blank,﻿E,11,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.490740741,extend,label,﻿E,13,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.490740741,extend,blank,﻿E,24,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.998148148,trunc,blank,﻿E,23,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.503703704,extend,label,﻿E,10,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.996296296,trunc,label,﻿E,14,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.488888889,extend,label,﻿E,5,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.488888889,extend,label,﻿E,29,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.488888889,extend,label,﻿E,46,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0,extend,blank,﻿AC,50,0,TRUE,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.992592593,trunc,blank,﻿E,43,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0,trunc,label,﻿AC,49,0,TRUE,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.998148148,trunc,label,﻿E,2,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.998148148,trunc,label,﻿E,26,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,1,extend,blank,﻿AC,54,1,TRUE,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.485185185,extend,blank,﻿E,20,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.483333333,extend,blank,﻿E,36,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.483333333,extend,blank,﻿E,48,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.996296296,trunc,blank,﻿E,28,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.481481481,extend,blank,﻿E,15,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.5,trunc,blank,﻿AC,51,0.5,TRUE,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.607407407,extend,label,﻿E,1,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.983333333,trunc,blank,﻿E,4,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.953703704,trunc,label,﻿E,6,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.996296296,trunc,label,﻿E,42,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.996296296,trunc,label,﻿E,30,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.5,extend,blank,﻿E,8,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.998148148,trunc,blank,﻿E,47,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.998148148,trunc,label,﻿E,18,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.485185185,extend,blank,﻿E,12,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.994444444,trunc,blank,﻿E,7,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.994444444,trunc,label,﻿E,38,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.994444444,trunc,blank,﻿E,19,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.994444444,trunc,label,﻿E,33,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
99,0.994444444,trunc,label,﻿E,45,NA,NA,6,PASS,19,21,Woman,No formal qualications,654.0645
